,種類,質問,回答,Positive,Negative,Hard-Negative
2281,Q4,1955年から2000年で大阪府の人口は変わっていますか？,増えています。,"[409, 855]","[449, 647, 853]","[122, 555, 855]"
2282,Q4,1950年から2000年で大阪府の人口は変わっていますか？,増えています。,"[855, 361]","[797, 393, 836]","[605, 855, 170]"
2283,Q4,1945年から1950年で大阪府の人口は変わっていますか？,増えています。,"[361, 314]","[155, 81, 587]","[26, 955, 170]"
2284,Q4,1930年から1945年で大阪府の人口は変わっていますか？,減っています。,"[314, 170]","[547, 713, 429]","[457, 955, 1005]"
2285,Q4,1930年から1940年で大阪府の人口は変わっていますか？,増えています。,"[170, 266]","[62, 499, 971]","[505, 555, 457]"
2286,Q4,1940年から2015年で大阪府の人口は変わっていますか？,増えています。,"[266, 1005]","[435, 281, 483]","[170, 457, 505]"
2287,Q4,2010年から2015年で大阪府の人口は変わっていますか？,同じくらいです。,"[1005, 955]","[868, 405, 820]","[755, 218, 170]"
2288,Q4,1935年から2010年で大阪府の人口は変わっていますか？,増えています。,"[955, 218]","[56, 959, 475]","[655, 605, 555]"
2289,Q4,1920年から1935年で大阪府の人口は変わっていますか？,増えています。,"[218, 74]","[561, 197, 463]","[905, 605, 170]"
2290,Q4,1920年から1975年で大阪府の人口は変わっていますか？,増えています。,"[74, 605]","[56, 631, 950]","[655, 1005, 218]"
2291,Q4,2000年から2010年で兵庫県の人口は変わっていますか？,同じくらいです。,"[956, 856]","[885, 380, 769]","[171, 27, 1006]"
2292,Q4,1950年から2000年で兵庫県の人口は変わっていますか？,増えています。,"[856, 362]","[574, 940, 1025]","[362, 806, 956]"
2293,Q4,1925年から1950年で兵庫県の人口は変わっていますか？,増えています。,"[362, 123]","[991, 889, 942]","[362, 171, 556]"
2294,Q4,1925年から1955年で兵庫県の人口は変わっていますか？,増えています。,"[123, 410]","[908, 244, 530]","[362, 171, 556]"
2295,Q4,1955年から1970年で兵庫県の人口は変わっていますか？,増えています。,"[410, 556]","[699, 622, 34]","[171, 75, 458]"
2296,Q4,1960年から1970年で兵庫県の人口は変わっていますか？,同じくらいです。,"[556, 458]","[228, 583, 387]","[27, 171, 75]"
2297,Q4,1940年から1960年で兵庫県の人口は変わっていますか？,増えています。,"[458, 267]","[733, 159, 817]","[856, 906, 123]"
2298,Q4,1940年から1945年で兵庫県の人口は変わっていますか？,同じくらいです。,"[267, 315]","[210, 140, 390]","[267, 75, 171]"
2299,Q4,1945年から2005年で兵庫県の人口は変わっていますか？,増えています。,"[315, 906]","[852, 697, 738]","[219, 171, 362]"
2300,Q4,1975年から2005年で兵庫県の人口は変わっていますか？,同じくらいです。,"[906, 606]","[871, 716, 377]","[556, 506, 410]"
2301,Q4,1930年から1975年で兵庫県の人口は変わっていますか？,増えています。,"[606, 171]","[975, 771, 781]","[123, 706, 856]"
2302,Q4,1930年から1980年で兵庫県の人口は変わっていますか？,増えています。,"[171, 656]","[665, 462, 346]","[171, 410, 27]"
2303,Q4,1980年から1990年で兵庫県の人口は変わっていますか？,同じくらいです。,"[656, 756]","[947, 399, 654]","[27, 756, 906]"
2304,Q4,1935年から1990年で兵庫県の人口は変わっていますか？,増えています。,"[756, 219]","[860, 101, 203]","[906, 606, 362]"
2305,Q4,1935年から1995年で兵庫県の人口は変わっていますか？,増えています。,"[219, 806]","[931, 83, 843]","[267, 410, 123]"
2306,Q4,1985年から1995年で兵庫県の人口は変わっていますか？,同じくらいです。,"[806, 706]","[91, 712, 681]","[906, 362, 75]"
2307,Q4,1920年から1985年で兵庫県の人口は変わっていますか？,増えています。,"[706, 75]","[36, 450, 592]","[706, 1006, 27]"
2308,Q4,1920年から1965年で兵庫県の人口は変わっていますか？,増えています。,"[75, 506]","[746, 580, 255]","[606, 27, 75]"
2309,Q4,1965年から2015年で兵庫県の人口は変わっていますか？,増えています。,"[506, 1006]","[489, 803, 700]","[267, 506, 315]"
2310,Q4,1955年から1985年で兵庫県の人口は変わっていますか？,増えています。,"[410, 706]","[797, 305, 696]","[806, 362, 956]"
2311,Q4,1980年から1985年で兵庫県の人口は変わっていますか？,同じくらいです。,"[706, 656]","[94, 234, 955]","[706, 556, 75]"
2312,Q4,1980年から2010年で兵庫県の人口は変わっていますか？,同じくらいです。,"[656, 956]","[584, 164, 562]","[27, 706, 267]"
2313,Q4,1940年から2010年で兵庫県の人口は変わっていますか？,増えています。,"[956, 267]","[250, 131, 201]","[219, 171, 956]"
2314,Q4,1940年から1950年で兵庫県の人口は変わっていますか？,同じくらいです。,"[267, 362]","[172, 509, 42]","[506, 362, 756]"
2315,Q4,1950年から1965年で兵庫県の人口は変わっていますか？,増えています。,"[362, 506]","[885, 380, 812]","[123, 956, 656]"
2316,Q4,1935年から1965年で兵庫県の人口は変わっていますか？,増えています。,"[506, 219]","[224, 633, 729]","[556, 362, 906]"
2317,Q4,1935年から2005年で兵庫県の人口は変わっていますか？,増えています。,"[219, 906]","[90, 918, 80]","[1006, 506, 956]"
2318,Q4,2000年から2005年で兵庫県の人口は変わっていますか？,同じくらいです。,"[906, 856]","[88, 579, 284]","[706, 171, 906]"
2319,Q4,1920年から2000年で兵庫県の人口は変わっていますか？,増えています。,"[856, 75]","[668, 216, 566]","[906, 75, 856]"
2320,Q4,1920年から1930年で兵庫県の人口は変わっていますか？,同じくらいです。,"[75, 171]","[532, 24, 380]","[410, 956, 219]"
2321,Q4,1930年から2015年で兵庫県の人口は変わっていますか？,増えています。,"[171, 1006]","[639, 186, 323]","[506, 362, 27]"
2322,Q4,1925年から2015年で兵庫県の人口は変わっていますか？,増えています。,"[1006, 123]","[816, 45, 1002]","[556, 956, 362]"
2323,Q4,1925年から1990年で兵庫県の人口は変わっていますか？,増えています。,"[123, 756]","[510, 420, 49]","[556, 856, 267]"
2324,Q4,1970年から1990年で兵庫県の人口は変わっていますか？,同じくらいです。,"[756, 556]","[939, 562, 90]","[706, 458, 123]"
2325,Q4,1970年から1995年で兵庫県の人口は変わっていますか？,同じくらいです。,"[556, 806]","[302, 913, 967]","[606, 656, 27]"
2326,Q4,1975年から1995年で兵庫県の人口は変わっていますか？,同じくらいです。,"[806, 606]","[972, 172, 605]","[219, 956, 1006]"
2327,Q4,1945年から1975年で兵庫県の人口は変わっていますか？,増えています。,"[606, 315]","[479, 835, 769]","[656, 219, 756]"
2328,Q4,1945年から1960年で兵庫県の人口は変わっていますか？,増えています。,"[315, 458]","[43, 55, 675]","[706, 506, 556]"
2329,Q4,1960年から1990年で兵庫県の人口は変わっていますか？,増えています。,"[458, 756]","[452, 560, 734]","[606, 458, 656]"
2330,Q4,1935年から1990年で兵庫県の人口は変わっていますか？,増えています。,"[756, 219]","[708, 63, 39]","[656, 706, 27]"
2331,Q4,1930年から1935年で兵庫県の人口は変わっていますか？,同じくらいです。,"[219, 171]","[520, 844, 295]","[123, 410, 362]"
2332,Q4,1930年から1975年で兵庫県の人口は変わっていますか？,増えています。,"[171, 606]","[183, 221, 325]","[856, 27, 956]"
2333,Q4,1940年から1975年で兵庫県の人口は変わっていますか？,増えています。,"[606, 267]","[128, 366, 923]","[219, 315, 27]"
2334,Q4,1925年から1940年で兵庫県の人口は変わっていますか？,増えています。,"[267, 123]","[699, 327, 650]","[123, 75, 267]"
2335,Q4,1925年から1970年で兵庫県の人口は変わっていますか？,増えています。,"[123, 556]","[491, 459, 753]","[1006, 756, 123]"
2336,Q4,1970年から2010年で兵庫県の人口は変わっていますか？,同じくらいです。,"[556, 956]","[551, 311, 938]","[315, 756, 1006]"
2337,Q4,1985年から2010年で兵庫県の人口は変わっていますか？,同じくらいです。,"[956, 706]","[280, 436, 662]","[506, 219, 315]"
2338,Q4,1985年から1995年で兵庫県の人口は変わっていますか？,同じくらいです。,"[706, 806]","[571, 751, 94]","[906, 362, 27]"
2339,Q4,1945年から1995年で兵庫県の人口は変わっていますか？,増えています。,"[806, 315]","[599, 869, 330]","[756, 410, 706]"
2340,Q4,1945年から2005年で兵庫県の人口は変わっていますか？,増えています。,"[315, 906]","[997, 605, 161]","[506, 856, 656]"
2341,Q4,1980年から2005年で兵庫県の人口は変わっていますか？,同じくらいです。,"[906, 656]","[372, 246, 141]","[706, 506, 171]"
2342,Q4,1950年から1980年で兵庫県の人口は変わっていますか？,増えています。,"[656, 362]","[693, 92, 891]","[123, 706, 556]"
2343,Q4,1950年から1965年で兵庫県の人口は変わっていますか？,増えています。,"[362, 506]","[474, 305, 197]","[756, 1006, 123]"
2344,Q4,1965年から2015年で兵庫県の人口は変わっていますか？,増えています。,"[506, 1006]","[890, 909, 397]","[906, 171, 806]"
2345,Q4,1920年から2015年で兵庫県の人口は変わっていますか？,増えています。,"[1006, 75]","[744, 359, 197]","[956, 267, 606]"
2346,Q4,1920年から1955年で兵庫県の人口は変わっていますか？,増えています。,"[75, 410]","[782, 187, 557]","[410, 315, 656]"
2347,Q4,1955年から2000年で兵庫県の人口は変わっていますか？,増えています。,"[410, 856]","[289, 912, 352]","[410, 27, 556]"
2348,Q4,1990年から2015年で奈良県の人口は変わっていますか？,同じくらいです。,"[757, 1007]","[1013, 373, 847]","[507, 268, 857]"
2349,Q4,1970年から2015年で奈良県の人口は変わっていますか？,増えています。,"[1007, 557]","[740, 998, 653]","[316, 657, 607]"
2350,Q4,1970年から1995年で奈良県の人口は変わっていますか？,増えています。,"[557, 807]","[652, 213, 994]","[459, 657, 268]"
2351,Q4,1995年から2005年で奈良県の人口は変わっていますか？,同じくらいです。,"[807, 907]","[1021, 835, 17]","[268, 607, 363]"
2352,Q4,1935年から2005年で奈良県の人口は変わっていますか？,増えています。,"[907, 220]","[308, 1009, 232]","[707, 957, 1007]"
2353,Q4,1935年から1960年で奈良県の人口は変わっていますか？,増えています。,"[220, 459]","[893, 448, 476]","[507, 76, 124]"
2354,Q4,1960年から1980年で奈良県の人口は変わっていますか？,増えています。,"[459, 657]","[58, 77, 943]","[268, 857, 316]"
2355,Q4,1920年から1980年で奈良県の人口は変わっていますか？,増えています。,"[657, 76]","[41, 460, 934]","[28, 607, 363]"
2356,Q4,1920年から1940年で奈良県の人口は変わっていますか？,同じくらいです。,"[76, 268]","[57, 610, 835]","[172, 657, 124]"
2357,Q4,1940年から1955年で奈良県の人口は変わっていますか？,増えています。,"[268, 411]","[431, 156, 798]","[507, 1007, 607]"
2358,Q4,1955年から2000年で奈良県の人口は変わっていますか？,増えています。,"[411, 857]","[535, 367, 115]","[411, 557, 76]"
2359,Q4,1930年から2000年で奈良県の人口は変わっていますか？,増えています。,"[857, 172]","[590, 870, 622]","[28, 172, 957]"
2360,Q4,1930年から1945年で奈良県の人口は変わっていますか？,増えています。,"[172, 316]","[947, 555, 599]","[957, 411, 459]"
2361,Q4,1945年から1965年で奈良県の人口は変わっていますか？,同じくらいです。,"[316, 507]","[906, 652, 1025]","[363, 76, 459]"
2362,Q4,1950年から1965年で奈良県の人口は変わっていますか？,同じくらいです。,"[507, 363]","[919, 263, 175]","[507, 459, 857]"
2363,Q4,1950年から1985年で奈良県の人口は変わっていますか？,増えています。,"[363, 707]","[133, 431, 842]","[124, 1007, 857]"
2364,Q4,1985年から2010年で奈良県の人口は変わっていますか？,同じくらいです。,"[707, 957]","[967, 517, 884]","[124, 172, 707]"
2365,Q4,1975年から2010年で奈良県の人口は変わっていますか？,増えています。,"[957, 607]","[646, 17, 920]","[657, 1007, 220]"
2366,Q4,1925年から1975年で奈良県の人口は変わっていますか？,増えています。,"[607, 124]","[895, 31, 830]","[607, 1007, 220]"
